id_solicitacao,idade,renda_mensal,tempo_emprego_meses,score_bureau,divida_renda,historico_atraso_12m,consultas_bureau_6m,valor_solicitado,num_parcelas,possui_imovel,tempo_relacionamento_banco_meses,canal,regiao,inadimplente
6966,47,3561.86,4,472,0.207,0,1,5645.76,36,0,17,App,Sudeste,0
6967,18,1929.89,70,797,0.276,0,0,4470.64,60,1,83,App,Sudeste,0
6968,33,2280.49,6,658,0.234,1,1,19078.41,36,1,20,App,Nordeste,0
6969,52,6330.44,7,612,0.405,0,0,25668.39,36,0,12,App,Sul,0
6970,53,3368.31,46,665,0.372,0,2,22429.96,12,1,74,App,Nordeste,0
6971,34,5137.51,33,566,0.498,0,1,36694.9,12,1,26,App,Sudeste,0
6972,37,3543.81,152,749,0.478,1,1,6696.21,12,0,39,Agência,Norte,1
6973,37,3402.91,71,610,0.247,0,1,11941.17,24,1,7,App,Nordeste,0
6974,18,1915.89,3,695,0.2,1,0,16572.08,48,0,13,App,Sudeste,0
6975,38,3978.84,76,773,0.226,0,1,26233.15,60,0,3,App,Sudeste,0
6976,58,4750.75,3,619,0.212,1,0,19394.58,12,1,3,App,Nordeste,0
6977,38,4124.9,3,666,0.277,2,0,15098.67,36,0,30,App,Sudeste,0
6978,50,15995.78,9,695,0.068,0,2,52770.09,48,0,2,App,Nordeste,0
6979,59,3324.46,3,472,0.479,0,1,19287.53,12,0,62,Correspondente,Sudeste,0
6980,49,2625.14,32,717,0.122,0,1,7125.54,60,0,7,Agência,Nordeste,0
6981,42,1251.07,57,581,0.215,1,2,2066.02,24,0,51,Agência,Sul,0
6982,19,4120.86,4,718,0.246,0,1,17289.8,36,0,217,App,Sudeste,0
6983,69,3591.26,5,769,0.151,0,1,26564.42,48,0,37,Correspondente,Sudeste,0
6984,26,5001.11,34,724,0.205,0,1,19396.63,48,0,16,App,Sudeste,0
6985,25,3162.8,83,686,0.361,0,2,17633.99,36,1,4,Agência,Sudeste,0
6986,42,2762.72,41,654,0.348,0,4,6712.6,36,1,77,App,Sudeste,0
6987,33,3927.18,44,806,0.051,1,3,6461.15,12,0,8,Agência,Centro-Oeste,0
6988,30,3865.82,9,676,0.06,1,2,6754.97,36,0,0,App,Nordeste,0
6989,38,3560.99,9,803,0.371,0,3,30653.62,24,0,7,Agência,Nordeste,0
6990,22,7818.84,24,786,0.223,1,2,43752.94,48,0,52,Agência,Nordeste,0
6991,40,3228.86,10,624,0.029,1,3,17231.77,36,0,42,App,Nordeste,0
6992,21,5401.08,101,553,0.021,0,1,41960.18,24,0,4,App,Nordeste,0
6993,23,2704.03,41,715,0.525,0,0,18410.8,60,1,14,Correspondente,Sudeste,0
6994,35,4737.08,65,561,0.576,1,2,33276.54,24,0,10,App,Centro-Oeste,1
6995,46,3457.46,155,694,0.398,0,1,11372.56,24,0,22,App,Centro-Oeste,0
6996,49,5833.03,41,596,0.331,0,0,23346.43,24,0,48,App,Sudeste,0
6997,29,7868.38,48,718,0.226,0,1,34637.61,48,0,1,Agência,Nordeste,0
6998,26,3435.84,7,708,0.701,1,0,26640.39,48,1,10,Correspondente,Centro-Oeste,0
6999,26,4477.29,13,622,0.146,0,1,24016.07,48,0,0,Agência,Centro-Oeste,0
7000,40,3146.15,78,582,0.209,1,1,9336.58,36,0,1,Agência,Sul,1
7001,33,6153.62,17,653,0.254,1,1,44332.05,48,1,32,Correspondente,Sudeste,0
7002,41,2559.49,46,620,0.343,0,1,21722.14,24,0,46,App,Sul,0
7003,33,3732.15,8,486,0.682,0,1,22248.75,48,0,7,Agência,Nordeste,0
7004,50,4683.8,35,730,0.097,0,2,37829.06,36,1,0,App,Nordeste,0
7005,44,5026.58,53,735,0.544,0,1,14649.08,60,0,82,Correspondente,Sudeste,0
7006,36,5358.8,25,731,0.34,0,0,26921.7,60,0,3,Agência,Sudeste,0
7007,43,2483.6,28,580,0.252,0,1,13038.61,36,0,56,App,Nordeste,0
7008,34,5307.93,3,713,0.253,0,1,36722.4,36,0,34,App,Norte,0
7009,25,3861.7,22,713,0.443,1,1,17348.44,12,0,45,Agência,Sul,0
7010,38,4710.54,6,615,0.668,0,1,16988.96,48,0,2,Correspondente,Nordeste,0
7011,34,5904.76,1,569,0.629,0,0,48143.29,36,0,84,App,Nordeste,0
7012,46,4624.85,86,737,0.044,1,0,40510.04,36,0,30,Correspondente,Sul,0
7013,33,2457.9,8,684,0.321,1,1,12776.8,48,1,54,App,Nordeste,0
7014,35,1200.0,32,668,0.097,0,0,5155.49,24,1,27,Agência,Sudeste,0
7015,20,3210.16,166,766,0.326,0,1,12022.99,48,1,0,Correspondente,Sudeste,0
7016,18,3384.71,7,482,0.362,1,2,8218.09,60,1,28,App,Nordeste,0
7017,31,5184.73,8,441,0.201,1,1,21707.92,36,0,19,Correspondente,Nordeste,0
7018,42,4238.68,14,571,0.091,0,0,25757.51,48,1,5,App,Nordeste,0
7019,42,6614.29,21,678,0.565,0,1,20798.81,36,1,8,App,Nordeste,0
7020,36,6072.55,119,576,0.427,1,1,47775.04,36,1,23,App,Nordeste,0
7021,48,3805.08,99,555,0.27,0,1,14090.23,48,0,27,App,Nordeste,0
7022,66,2911.82,21,706,0.576,0,1,23982.85,12,1,90,App,Nordeste,0
7023,43,3246.79,6,651,0.176,2,1,18864.81,12,0,8,App,Sul,0
7024,32,2881.77,6,585,0.642,2,2,4823.17,36,0,34,Correspondente,Sul,0
7025,22,8504.92,10,738,0.503,0,2,25187.28,24,0,144,Correspondente,Sudeste,0
7026,37,1878.11,10,431,0.364,0,0,9935.0,36,0,3,Agência,Sul,0
7027,28,1762.57,10,678,0.608,0,1,9814.71,48,0,0,Correspondente,Sudeste,0
7028,44,3765.53,11,709,0.193,1,0,21122.24,48,0,57,Correspondente,Centro-Oeste,0
7029,55,4185.98,124,550,0.575,1,0,33838.54,12,1,3,Agência,Nordeste,1
7030,46,2233.7,27,598,0.681,0,1,4565.62,36,1,6,App,Norte,0
7031,44,2123.62,28,567,0.424,3,0,9032.75,12,0,10,App,Sul,1
7032,34,1776.74,18,792,0.392,1,1,3768.34,24,1,108,Agência,Sul,0
7033,30,2885.84,66,705,0.163,0,4,21951.14,12,0,15,Agência,Sul,0
7034,53,7512.66,11,654,0.261,1,2,20737.49,12,1,37,Agência,Nordeste,0
7035,18,3553.46,48,732,0.373,2,0,22271.09,48,0,62,App,Nordeste,0
7036,28,1200.0,52,578,0.089,1,2,5657.51,24,0,80,Agência,Nordeste,0
7037,41,1258.63,49,622,0.463,0,2,5601.85,24,0,25,App,Sudeste,0
7038,47,4383.68,34,561,0.777,2,2,24233.01,48,1,4,Agência,Nordeste,1
7039,34,2240.66,2,389,0.265,0,2,14972.41,48,0,24,Agência,Norte,1
7040,35,2862.06,3,528,0.144,1,0,24061.51,36,0,11,Correspondente,Norte,0
7041,33,4391.18,46,644,0.826,0,1,11049.57,48,0,8,App,Sudeste,0
7042,24,3136.04,13,798,0.226,1,2,16862.73,24,0,68,App,Norte,0
7043,18,2645.32,33,649,0.115,0,3,8547.88,12,0,21,Agência,Nordeste,0
7044,40,4982.73,1,735,0.54,0,0,13745.63,48,1,149,App,Nordeste,0
7045,34,4525.78,20,788,0.213,1,1,25151.61,12,0,77,App,Sudeste,0
7046,57,4029.09,1,646,0.348,1,1,13290.59,36,0,2,App,Sudeste,0
7047,71,2997.89,63,655,0.495,0,3,19122.63,24,0,111,Agência,Nordeste,0
7048,25,7433.02,43,606,0.683,1,1,48116.09,36,0,19,Agência,Nordeste,0
7049,65,4302.05,69,650,0.441,0,1,19290.16,48,1,20,Agência,Norte,0
7050,48,5020.56,45,755,0.118,1,1,36369.6,24,0,5,Correspondente,Sudeste,0
7051,50,3540.38,10,837,0.215,0,1,15792.86,36,1,12,App,Sul,0
7052,41,2687.21,13,541,0.383,0,0,19453.81,24,1,97,App,Sudeste,0
7053,39,3297.28,19,803,0.27,0,0,29547.23,48,0,7,App,Centro-Oeste,0
7054,30,9690.54,59,676,0.15,1,1,81075.0,60,0,30,App,Sudeste,0
7055,47,8614.57,9,718,0.296,1,0,33613.67,48,0,67,App,Sudeste,0
7056,25,5152.7,4,729,0.558,0,0,28641.57,60,0,61,App,Norte,0
7057,48,2169.49,5,666,0.45,0,2,7080.35,12,1,38,App,Sudeste,0
7058,25,4802.35,23,716,0.206,0,2,12026.1,24,0,121,App,Nordeste,0
7059,19,8116.9,79,850,0.191,0,1,53881.81,36,1,77,App,Nordeste,0
7060,43,3400.5,4,537,0.46,0,1,19587.52,12,0,0,App,Norte,0
7061,35,8261.35,38,653,0.761,0,0,14361.67,60,1,66,App,Nordeste,0
7062,27,1207.42,27,736,0.452,0,3,2524.39,48,1,15,App,Sudeste,0
7063,35,3087.61,28,738,0.222,0,1,5230.09,36,0,46,App,Nordeste,0
7064,29,1837.71,14,621,0.184,0,0,14617.01,48,1,44,Agência,Centro-Oeste,0
7065,36,7805.97,2,708,0.417,2,0,24771.52,24,0,8,App,Sudeste,0
7066,25,6584.53,36,850,0.194,1,0,15101.39,60,0,53,Correspondente,Norte,0
7067,39,4038.39,19,724,0.156,1,1,28135.38,24,0,41,Agência,Centro-Oeste,0
7068,59,11889.1,24,636,0.221,0,0,55687.42,48,0,131,App,Sudeste,0
7069,51,2640.68,23,522,0.124,0,2,4458.61,24,1,61,App,Centro-Oeste,0
7070,46,2933.76,3,673,0.328,0,0,7485.58,24,1,9,Agência,Sul,0
7071,42,2088.52,3,530,0.336,0,2,7357.75,48,0,26,Correspondente,Sudeste,0
7072,33,4788.42,2,643,0.074,1,1,7408.87,48,1,56,Agência,Centro-Oeste,0
7073,44,6980.87,12,421,0.328,0,3,21648.99,60,0,36,Agência,Sul,1
7074,51,3139.02,46,679,0.416,1,1,13549.3,60,0,6,App,Nordeste,1
7075,31,3933.22,13,783,0.069,0,1,11510.02,36,0,75,App,Sudeste,0
7076,18,2149.91,29,635,0.314,0,0,14462.05,24,1,1,Agência,Norte,0
7077,32,5393.27,27,607,0.594,0,0,29332.87,48,1,10,Agência,Sul,0
7078,36,1200.0,109,570,0.308,2,0,7360.54,36,0,24,Agência,Sudeste,0
7079,54,4290.06,66,847,0.055,0,0,33898.36,48,1,21,Correspondente,Sudeste,0
7080,38,2206.82,18,753,0.716,0,0,3921.25,24,1,45,App,Sudeste,0
7081,33,5059.54,78,602,0.242,2,1,18223.42,24,0,20,App,Centro-Oeste,0
7082,32,2147.86,8,522,0.225,1,1,13614.66,24,0,15,App,Sudeste,0
7083,54,2099.22,20,596,0.164,1,1,5397.82,24,1,12,App,Centro-Oeste,0
7084,37,3438.19,72,653,0.301,0,2,6820.59,48,0,2,App,Nordeste,0
7085,46,1922.83,40,496,0.283,0,1,7018.29,24,0,8,App,Sul,0
7086,36,4921.01,14,647,0.561,0,2,27182.44,24,1,2,Agência,Nordeste,0
7087,24,1279.31,6,679,0.283,0,1,6002.99,12,0,1,Agência,Norte,1
7088,32,3150.16,18,566,0.246,0,1,10733.61,12,0,18,App,Sudeste,0
7089,50,7167.34,1,772,0.434,0,3,28635.72,48,0,6,Agência,Nordeste,0
7090,43,2634.03,23,793,0.151,0,3,19749.16,12,1,52,App,Nordeste,0
7091,37,1679.54,33,570,0.513,0,4,9963.52,24,0,28,App,Centro-Oeste,1
7092,34,5123.18,37,539,0.318,1,2,9001.49,24,0,17,Correspondente,Sudeste,0
7093,30,2775.8,70,669,0.175,0,2,20315.34,36,0,17,Agência,Sul,0
7094,46,4697.96,83,551,0.208,0,0,9453.54,48,1,85,Agência,Sudeste,0
7095,18,5550.81,55,690,0.292,0,0,12383.71,36,0,7,Agência,Sudeste,0
7096,18,4178.24,47,650,0.086,0,2,21227.67,12,0,4,Agência,Sudeste,0
7097,25,2568.38,66,706,0.344,0,2,22420.6,24,0,15,App,Sudeste,0
7098,26,2941.18,110,714,0.435,1,1,10232.73,12,0,22,Agência,Norte,0
7099,42,2494.4,9,735,0.237,1,0,19687.88,48,0,38,App,Sudeste,0
7100,23,3548.83,2,499,0.123,0,0,15791.74,48,1,64,App,Sudeste,0
7101,45,1866.46,49,735,0.06,2,2,5046.79,24,0,5,App,Nordeste,0
7102,43,3044.66,11,531,0.344,1,0,26654.99,24,1,25,Agência,Centro-Oeste,0
7103,61,2211.1,16,737,0.55,0,1,19453.37,36,0,68,Correspondente,Nordeste,0
7104,49,1853.21,2,655,0.456,0,1,15401.27,48,0,10,Correspondente,Nordeste,0
7105,47,5161.41,7,697,0.711,1,1,44504.29,36,0,23,App,Centro-Oeste,0
7106,43,3322.51,38,662,0.288,0,0,25627.19,36,0,15,App,Nordeste,0
7107,18,3776.23,57,568,0.238,0,3,6439.34,60,1,36,Agência,Sudeste,0
7108,39,2767.65,14,598,0.064,0,1,13262.89,48,1,160,Agência,Sudeste,0
7109,18,1380.96,73,698,0.151,0,2,2659.22,12,1,5,Correspondente,Sudeste,0
7110,53,3095.62,26,616,0.352,1,0,12046.73,24,0,33,Agência,Norte,0
7111,57,4769.9,7,366,0.089,0,0,16440.92,24,0,1,Agência,Norte,0
7112,51,3238.02,69,667,0.418,3,2,23563.09,12,1,1,Agência,Sudeste,0
7113,21,1916.82,7,447,0.452,0,2,11450.05,36,1,65,Agência,Sudeste,0
7114,41,5971.71,78,547,0.238,1,2,21162.6,36,1,60,App,Sudeste,0
7115,27,2091.52,15,640,0.42,2,2,13418.96,24,0,7,Agência,Nordeste,0
7116,56,3328.23,21,585,0.353,0,0,22082.51,24,0,4,Agência,Nordeste,0
7117,54,4912.69,54,656,0.314,0,1,30365.32,60,0,21,App,Nordeste,0
7118,39,1560.78,4,649,0.56,0,4,8641.93,12,0,15,App,Sudeste,0
7119,18,4502.82,56,698,0.213,0,1,7505.1,48,0,5,App,Nordeste,0
7120,46,1333.81,39,441,0.315,0,2,2460.46,24,0,54,App,Sul,0
7121,34,1497.87,67,574,0.389,0,1,5692.04,36,0,41,App,Nordeste,0
7122,55,2618.02,163,564,0.372,0,0,6359.61,48,0,8,Agência,Nordeste,0
7123,54,6754.72,14,660,0.148,1,1,30517.99,36,1,51,Correspondente,Nordeste,0
7124,43,2142.1,44,548,0.102,2,3,6933.96,12,0,29,Agência,Norte,0
7125,25,2008.78,9,802,0.279,0,2,13316.51,48,0,49,Correspondente,Norte,0
7126,35,1851.74,33,751,0.122,1,0,9926.84,36,0,26,Correspondente,Nordeste,0
7127,33,3878.09,5,523,0.103,0,1,22677.56,36,0,25,Agência,Sudeste,1
7128,35,8171.33,55,503,0.168,1,3,12610.57,60,0,36,Correspondente,Sudeste,0
7129,48,3138.68,1,690,0.214,0,0,21659.89,36,0,34,Agência,Sudeste,0
7130,43,3496.33,21,608,0.473,0,2,17286.71,60,0,34,Agência,Sudeste,0
7131,68,2541.96,105,502,0.093,1,0,9991.98,36,0,19,App,Sudeste,0
7132,49,3163.95,31,644,0.2,0,0,10126.29,24,0,26,App,Sudeste,0
7133,30,3971.78,18,610,0.566,0,3,7080.46,60,0,31,Agência,Nordeste,1
7134,36,2909.58,69,803,0.049,1,2,16222.89,36,1,52,App,Nordeste,0
7135,18,1682.04,22,850,0.756,0,3,7557.55,36,0,62,Agência,Centro-Oeste,0
7136,36,3410.93,14,540,0.086,0,1,27451.56,60,1,21,Agência,Norte,0
7137,47,1200.0,9,833,0.566,0,0,9678.68,36,0,7,App,Sul,0
7138,39,2431.3,16,688,0.146,0,1,11367.01,36,0,14,Agência,Norte,0
7139,32,5204.49,62,693,0.284,0,1,25437.49,36,1,51,Correspondente,Sudeste,0
7140,18,1205.77,83,609,0.062,0,2,8481.05,36,0,46,Agência,Nordeste,0
7141,48,6721.5,53,617,0.123,0,3,27929.28,36,1,41,Agência,Sul,0
7142,51,2061.85,80,618,0.337,0,1,15668.59,12,0,47,Agência,Sudeste,1
7143,43,1715.62,8,605,0.518,0,0,11601.51,48,0,56,App,Nordeste,0
7144,25,8777.56,13,670,0.271,0,1,58650.4,24,0,37,App,Sudeste,0
7145,35,5579.27,3,809,0.181,1,1,34991.73,24,1,51,App,Centro-Oeste,0
7146,43,4100.05,12,622,0.052,0,0,19171.89,60,1,7,App,Nordeste,0
7147,36,6177.97,89,694,0.447,0,3,34026.46,24,0,57,App,Nordeste,0
7148,47,4256.18,13,661,0.332,0,3,8966.31,24,0,2,App,Nordeste,0
7149,44,2331.01,23,798,0.423,0,2,6930.31,48,0,21,App,Centro-Oeste,0
7150,29,4629.02,28,567,0.593,1,2,19697.16,24,1,6,App,Sudeste,0
7151,28,3147.52,3,722,0.273,1,1,12529.6,24,0,6,Correspondente,Nordeste,0
7152,52,1205.98,20,752,0.15,1,1,9997.0,48,0,4,App,Sul,0
7153,35,7432.55,34,756,0.228,0,2,55295.47,48,0,11,App,Nordeste,1
7154,29,1280.77,38,666,0.12,1,2,3935.72,48,1,4,Agência,Sul,0
7155,23,5536.28,82,775,0.564,1,1,37410.15,12,1,12,App,Sudeste,0
7156,41,6309.87,18,628,0.167,0,0,29234.11,12,1,4,Agência,Nordeste,0
7157,18,1200.0,81,753,0.687,0,2,6970.42,24,1,14,Agência,Norte,0
7158,27,2303.31,79,682,0.28,0,0,15681.52,60,0,82,App,Sul,0
7159,52,1639.45,69,622,0.422,0,2,14234.52,36,0,45,Agência,Nordeste,0
7160,28,3213.26,63,500,0.227,0,0,21175.87,36,0,44,Correspondente,Centro-Oeste,0
7161,41,3612.78,65,790,0.111,0,0,19415.48,36,0,15,App,Nordeste,0
7162,43,3024.9,94,636,0.84,0,0,12811.12,12,1,18,App,Sudeste,1
7163,28,1570.42,11,603,0.139,0,2,8500.85,24,1,43,Agência,Sudeste,0
7164,30,1517.81,14,450,0.212,0,1,4479.77,60,1,4,Agência,Norte,0
7165,35,6346.33,81,721,0.357,1,0,49212.05,24,0,1,App,Centro-Oeste,0
7166,33,5902.0,20,693,0.629,0,2,17392.38,36,0,8,App,Sul,0
7167,69,1410.69,104,605,0.447,0,0,4125.99,48,1,46,Agência,Sudeste,0
7168,30,2279.66,68,731,0.32,0,0,11849.48,24,1,49,App,Sudeste,0
7169,38,4165.07,40,730,0.618,0,0,26872.91,36,0,13,App,Centro-Oeste,0
7170,61,2329.34,12,705,0.28,0,0,13343.86,36,0,37,App,Sudeste,0
7171,35,2860.9,57,816,0.367,0,0,24229.18,24,1,45,App,Norte,0
7172,35,4911.69,22,469,0.292,0,0,36673.84,48,1,64,App,Sudeste,0
7173,47,1852.13,62,730,0.347,0,0,12316.69,48,1,4,App,Sul,0
7174,62,4834.49,36,668,0.552,1,0,40942.18,36,0,20,Agência,Nordeste,0
7175,36,3178.99,61,591,0.08,0,3,21388.83,36,0,20,Agência,Sudeste,0
7176,45,2741.66,53,693,0.584,1,1,11281.32,48,0,9,Agência,Sudeste,0
7177,40,6274.71,12,826,0.522,0,2,40779.17,48,0,2,Correspondente,Norte,0
7178,37,8583.89,52,539,0.643,0,0,74219.43,36,0,40,App,Sudeste,0
7179,49,2466.78,5,652,0.123,1,1,5305.64,12,1,64,App,Sul,0
7180,44,2034.72,12,614,0.236,1,0,15243.88,24,0,9,App,Nordeste,0
7181,18,2077.36,99,637,0.174,1,4,17349.53,36,0,21,App,Sul,0
7182,25,2354.76,32,586,0.285,0,0,9990.75,12,0,83,Agência,Sudeste,0
7183,27,2980.25,33,760,0.202,0,5,24384.31,12,0,7,App,Sul,0
7184,44,3339.12,38,586,0.632,0,0,16678.5,24,0,46,App,Sudeste,0
7185,30,7880.12,29,749,0.313,2,0,14932.41,24,0,15,App,Nordeste,1
7186,54,2986.19,199,568,0.089,0,2,20268.01,48,0,8,Agência,Sudeste,0
7187,38,3802.23,11,565,0.36,0,0,6945.73,36,0,117,App,Sudeste,0
7188,28,3313.14,4,688,0.382,0,2,10473.66,24,0,18,App,Sudeste,0
7189,52,2862.84,1,804,0.236,1,1,6503.26,36,1,16,App,Norte,0
7190,34,3980.39,31,577,0.761,0,0,26107.97,36,0,16,Agência,Sudeste,0
7191,50,4172.24,0,834,0.34,1,0,32268.72,24,0,38,Agência,Sudeste,0
7192,18,5113.19,10,600,0.483,1,2,13253.87,24,1,1,Agência,Nordeste,1
7193,37,5788.52,58,703,0.458,1,2,25354.94,36,0,11,Correspondente,Sudeste,0
7194,44,2413.83,83,762,0.27,0,2,6845.48,36,0,2,Agência,Norte,0
7195,27,2756.46,16,592,0.446,0,0,6050.05,12,1,54,App,Sudeste,0
7196,37,2771.32,50,827,0.381,0,0,4686.21,36,1,15,App,Norte,0
7197,35,2801.48,8,578,0.115,0,1,10537.99,24,0,18,App,Sudeste,0
7198,28,2743.17,2,538,0.448,0,1,9087.31,36,0,153,App,Sul,0
7199,30,4937.69,74,804,0.137,2,2,22584.31,36,0,2,App,Norte,0
7200,58,1200.0,37,668,0.39,0,1,2346.57,36,0,32,App,Sudeste,0
7201,41,4848.98,100,826,0.504,1,1,16677.11,36,0,16,App,Sudeste,0
7202,30,4278.71,87,432,0.808,0,2,18016.35,12,1,20,App,Sudeste,1
7203,31,10553.86,19,644,0.74,0,0,42962.18,24,0,14,App,Sul,0
7204,56,3800.59,48,574,0.323,0,2,27103.57,48,0,3,App,Sudeste,0
7205,26,2494.7,141,656,0.04,1,0,11421.07,48,0,67,Agência,Centro-Oeste,0
7206,33,2027.99,83,794,0.569,0,2,9360.87,48,1,23,Correspondente,Sul,0
7207,30,3029.23,29,539,0.369,0,0,13871.63,24,1,8,App,Sul,0
7208,49,3402.79,36,716,0.033,0,1,15862.63,36,1,99,Agência,Nordeste,0
7209,48,1299.7,46,677,0.161,0,1,9959.91,12,0,78,App,Norte,0
7210,38,6438.62,12,750,0.216,0,3,42272.58,24,1,11,App,Nordeste,0
7211,32,3751.59,22,682,0.264,1,0,7145.4,24,1,9,Agência,Nordeste,0
7212,38,5195.22,112,620,0.237,1,1,28475.61,36,0,32,App,Sudeste,0
7213,34,3930.56,27,629,0.261,0,2,22835.27,36,0,43,App,Sul,0
7214,34,2146.23,70,544,0.208,0,1,14456.85,24,1,31,App,Nordeste,0
7215,46,3725.54,93,584,0.081,0,0,31026.94,60,0,9,App,Nordeste,0
7216,32,5331.48,2,595,0.332,0,2,41830.04,36,0,15,App,Sudeste,1
7217,59,6196.05,62,743,0.475,0,2,26754.3,24,1,9,Correspondente,Sul,0
7218,44,3866.98,48,691,0.453,0,1,13613.54,36,0,19,App,Norte,0
7219,37,5371.92,15,679,0.425,0,0,24789.84,60,0,13,Agência,Norte,0
7220,18,10941.92,82,551,0.492,0,1,38411.51,48,1,1,Correspondente,Sudeste,0
7221,18,3033.74,13,701,0.056,0,0,14514.5,36,0,10,App,Sul,0
7222,42,2893.48,31,612,0.703,2,2,4554.72,24,0,7,App,Sul,0
7223,33,1200.0,8,470,0.066,0,1,6340.07,24,0,60,App,Norte,0
7224,41,1200.0,72,598,0.288,0,3,4661.77,24,1,2,App,Nordeste,0
7225,48,3638.41,64,691,0.414,1,1,16265.14,48,0,83,App,Nordeste,0
7226,18,2251.73,10,706,0.281,0,0,10035.24,48,0,23,Agência,Sudeste,0
7227,20,6194.4,39,541,0.587,1,1,9912.26,36,0,10,Correspondente,Centro-Oeste,0
7228,38,2764.26,10,652,0.444,0,1,5519.48,24,1,1,Correspondente,Sudeste,0
7229,47,3320.55,17,740,0.381,0,1,29238.95,48,1,20,App,Sudeste,0
7230,56,4366.12,6,607,0.224,1,0,25741.21,60,1,6,Correspondente,Norte,0
7231,25,3691.74,88,760,0.224,0,2,20468.86,24,0,51,App,Norte,0
7232,28,2861.66,105,718,0.404,0,1,21950.44,36,0,31,App,Sudeste,0
7233,47,3057.51,4,617,0.352,0,2,26473.43,36,0,40,App,Sudeste,0
7234,48,4308.4,89,609,0.218,1,0,25565.11,24,0,40,App,Sudeste,0
7235,38,1963.93,23,504,0.294,0,0,3994.65,36,1,3,App,Nordeste,1
7236,18,3049.78,86,752,0.313,0,2,12104.21,24,1,23,App,Nordeste,0
7237,45,3358.78,8,697,0.197,0,1,7185.78,24,1,29,Agência,Sudeste,0
7238,31,1994.19,127,552,0.64,0,0,4580.33,48,0,6,App,Sudeste,0
7239,50,3646.39,48,618,0.451,0,2,6531.7,60,0,4,Correspondente,Sudeste,0
7240,26,6024.44,6,467,0.23,0,4,24683.91,48,0,19,Agência,Norte,0
7241,48,3795.13,2,651,0.072,0,1,14733.41,36,0,21,Agência,Sul,0
7242,25,1872.16,23,546,0.193,0,1,14972.31,60,1,69,App,Nordeste,0
7243,21,3832.5,26,707,0.464,2,2,6573.04,36,1,3,Correspondente,Sudeste,0
7244,42,2449.16,112,755,0.047,0,2,14622.37,12,0,37,App,Sul,0
7245,41,5226.95,64,649,0.078,2,0,37385.82,48,1,48,App,Centro-Oeste,0
7246,33,4442.7,0,528,0.063,2,1,37175.43,36,0,12,Agência,Nordeste,1
7247,25,2323.35,15,625,0.486,1,0,14855.65,24,1,17,Correspondente,Sudeste,0
7248,33,2390.69,34,771,0.615,1,1,16394.06,60,0,50,App,Sudeste,0
7249,30,1355.45,116,761,0.39,0,1,11163.23,48,1,36,App,Nordeste,0
7250,46,7941.98,106,585,0.292,1,0,66670.34,48,0,13,Agência,Nordeste,0
7251,23,3213.97,4,639,0.09,0,1,21055.12,36,0,68,App,Nordeste,0
7252,38,6897.41,3,627,0.481,0,0,52210.73,36,0,14,App,Nordeste,0
7253,56,2347.8,27,652,0.431,0,0,6342.19,12,0,65,Correspondente,Sul,0
7254,41,1769.86,132,630,0.28,0,1,3753.49,24,0,71,App,Nordeste,0
7255,34,1446.61,34,627,0.454,0,1,3449.06,24,0,66,Agência,Nordeste,0
7256,44,1200.0,6,773,0.521,0,1,4260.35,24,0,0,Correspondente,Sudeste,0
7257,29,3057.34,77,626,0.201,0,3,13801.47,48,0,64,Agência,Nordeste,0
7258,34,1288.9,29,635,0.241,0,2,4643.04,24,1,17,Agência,Sudeste,0
7259,29,3263.0,31,639,0.162,1,0,14281.03,36,0,39,Correspondente,Sudeste,0
7260,42,4095.77,19,719,0.512,1,1,21945.32,24,0,67,App,Sudeste,0
7261,48,4157.9,91,720,0.579,1,1,33924.15,48,0,3,App,Sul,0
7262,18,2190.29,32,727,0.461,2,1,11675.36,36,0,6,Agência,Sul,0
7263,46,2755.91,1,670,0.731,1,2,7688.26,24,0,3,App,Sul,0
7264,54,2435.83,87,522,0.804,0,0,14765.05,12,0,129,Correspondente,Sudeste,0
7265,33,11426.5,12,665,0.329,0,2,68605.38,36,1,4,App,Nordeste,0
7266,43,3702.61,0,612,0.239,0,1,11946.98,36,0,28,Correspondente,Sudeste,0
7267,35,4203.17,10,689,0.737,1,2,8451.09,48,1,75,App,Centro-Oeste,0
7268,45,3801.49,0,748,0.164,0,5,11941.93,24,0,10,Agência,Centro-Oeste,0
7269,41,7139.03,56,358,0.202,0,0,56713.86,24,1,5,Correspondente,Sul,0
7270,44,2551.72,132,712,0.323,0,2,13799.43,48,0,26,Agência,Sudeste,0
7271,29,2224.8,107,632,0.34,1,0,12820.43,36,1,11,App,Nordeste,0
7272,47,2110.21,35,750,0.558,0,0,4227.94,48,0,12,Agência,Sudeste,0
7273,44,6144.42,70,596,0.378,1,1,50026.36,48,1,61,App,Sudeste,1
7274,32,2518.71,96,850,0.206,2,1,16181.09,12,0,25,Correspondente,Sudeste,0
7275,26,4988.86,7,652,0.232,0,3,11052.2,36,0,29,App,Nordeste,0
7276,33,2182.26,28,464,0.353,1,1,12946.12,36,1,24,Agência,Sul,1
7277,36,5632.34,96,500,0.126,0,1,40578.81,60,1,6,Correspondente,Sul,0
7278,43,3407.76,35,773,0.231,0,2,22131.36,24,0,3,Correspondente,Nordeste,0
7279,49,2024.37,3,572,0.171,1,0,10196.1,36,0,15,Agência,Norte,0
7280,47,4783.85,39,751,0.826,0,3,17027.36,48,0,31,App,Norte,0
